Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
2134,20/05/20,Cases being reassigned to states,0,0,1096,0.0,0.0
2168,21/05/20,Cases being reassigned to states,0,0,1403,0.0,0.0
2202,22/05/20,Cases being reassigned to states,0,0,1620,0.0,0.0
2236,23/05/20,Cases being reassigned to states,0,0,1899,0.0,0.0
2271,24/05/20,Cases being reassigned to states,0,0,2338,0.0,0.0
2306,25/05/20,Cases being reassigned to states,0,0,2642,0.0,0.0
2342,26/05/20,Cases being reassigned to states,0,0,2970,0.0,0.0
2378,27/05/20,Cases being reassigned to states,0,0,4013,0.0,0.0
2414,28/05/20,Cases being reassigned to states,0,0,4332,0.0,0.0
2450,29/05/20,Cases being reassigned to states,0,0,4673,0.0,0.0
2486,30/05/20,Cases being reassigned to states,0,0,5043,0.0,0.0
2522,31/05/20,Cases being reassigned to states,0,0,5491,0.0,0.0
2558,01/06/20,Cases being reassigned to states,0,0,5630,0.0,0.0
2594,02/06/20,Cases being reassigned to states,0,0,6414,0.0,0.0
2630,03/06/20,Cases being reassigned to states,0,0,7123,0.0,0.0
2666,04/06/20,Cases being reassigned to states,0,0,7483,0.0,0.0
2702,05/06/20,Cases being reassigned to states,0,0,7610,0.0,0.0
